Year,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2021,74470,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,,,34.6,49.6,1693,POINT (-95.17267777 35.4806244),74470,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74471,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.2,,,12.4,16.2,1800,POINT (-94.86471087 35.82997474),74471,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74471,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44,,,36.4,51.7,1800,POINT (-94.86471087 35.82997474),74471,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74472,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.7,,,10.9,14.6,554,POINT (-95.26676992 35.24792553),74472,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74472,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.5,,,34.6,50.8,554,POINT (-95.26676992 35.24792553),74472,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74501,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.4,,,11.7,15.4,29073,POINT (-95.79468167 34.98178213),74501,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74501,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.4,,,34.6,48.8,29073,POINT (-95.79468167 34.98178213),74501,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74521,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.6,,,14.3,19.1,217,POINT (-95.0937358 34.65771265),74521,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74521,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.5,,,32.7,48.6,217,POINT (-95.0937358 34.65771265),74521,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74522,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.2,,,10.5,14.1,344,POINT (-95.69915475 34.90763948),74522,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74522,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.3,,,34.4,49,344,POINT (-95.69915475 34.90763948),74522,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74523,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.9,,,13.8,18.3,6048,POINT (-95.61038071 34.22756682),74523,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74523,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.3,,,32.8,48.3,6048,POINT (-95.61038071 34.22756682),74523,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74525,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.1,,,12.1,16.2,10112,POINT (-96.14760497 34.35078936),74525,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74525,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.6,,,33.5,49.9,10112,POINT (-96.14760497 34.35078936),74525,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74528,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.3,,,13.2,17.4,174,POINT (-95.72554612 34.72500556),74528,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74528,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.5,,,33.6,48.1,174,POINT (-95.72554612 34.72500556),74528,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74530,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.7,,,13.9,17.8,214,POINT (-96.50120735 34.42593715),74530,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74530,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.4,,,34.5,49.4,214,POINT (-96.50120735 34.42593715),74530,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74531,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.6,,,13.4,17.9,1062,POINT (-96.25214172 34.8872575),74531,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74531,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.6,,,32.7,49,1062,POINT (-96.25214172 34.8872575),74531,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74533,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.5,,,11.5,15.7,849,POINT (-96.1462495 34.18836374),74533,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74533,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40,,,31.8,48,849,POINT (-96.1462495 34.18836374),74533,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74534,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.7,,,12.5,17.3,250,POINT (-96.3684452 34.61216695),74534,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74534,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41,,,32.5,49.7,250,POINT (-96.3684452 34.61216695),74534,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74535,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.1,,,10.2,14.4,126,POINT (-96.4346605 34.476489),74535,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74535,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40,,,32,48.3,126,POINT (-96.4346605 34.476489),74535,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74536,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.5,,,13.4,17.7,1760,POINT (-95.45186814 34.56177732),74536,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74536,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.3,,,32.5,48.4,1760,POINT (-95.45186814 34.56177732),74536,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74538,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.7,,,13.5,18.1,4200,POINT (-96.3030695 34.5067608),74538,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74538,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.8,,,33.7,50,4200,POINT (-96.3030695 34.5067608),74538,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74540,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.8,,,14.6,19.2,172,POINT (-95.70266686 34.55695511),74540,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74540,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.7,,,33.8,49.5,172,POINT (-95.70266686 34.55695511),74540,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74543,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.3,,,13,17.8,370,POINT (-95.4929705 34.33992564),74543,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74543,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.7,,,30.9,47.1,370,POINT (-95.4929705 34.33992564),74543,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74546,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.6,,,11.7,15.7,824,POINT (-95.57874185 34.85838059),74546,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74546,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.5,,,34.4,48.9,824,POINT (-95.57874185 34.85838059),74546,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74547,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.1,,,12.2,15.9,3463,POINT (-95.59307512 34.81484765),74547,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74547,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.5,,,35,48.6,3463,POINT (-95.59307512 34.81484765),74547,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74549,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,21.8,,,19.2,24.5,76,POINT (-94.923599 34.56518444),74549,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74549,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.1,,,36.9,49.3,76,POINT (-94.923599 34.56518444),74549,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74552,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.8,,,12.7,17,1058,POINT (-95.24288789 35.12116807),74552,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74552,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.6,,,34.8,50.8,1058,POINT (-95.24288789 35.12116807),74552,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74553,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.5,,,12.8,16.5,1384,POINT (-95.91384629 34.71206001),74553,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74553,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.2,,,34.8,48.2,1384,POINT (-95.91384629 34.71206001),74553,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74554,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.2,,,9.6,13,1744,POINT (-95.7107111 34.92330471),74554,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74554,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39,,,32.2,46.5,1744,POINT (-95.7107111 34.92330471),74554,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74555,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.7,,,11.7,15.8,861,POINT (-95.98140225 34.24774752),74555,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74555,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.8,,,32,48,861,POINT (-95.98140225 34.24774752),74555,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74556,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15,,,12.9,17.4,422,POINT (-96.18200833 34.46698824),74556,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74556,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,34.4,51.4,422,POINT (-96.18200833 34.46698824),74556,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74557,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,19.1,,,16.4,21.8,464,POINT (-95.69241329 34.40176366),74557,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74557,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.1,,,33.1,49.6,464,POINT (-95.69241329 34.40176366),74557,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74558,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.6,,,14.2,19.2,455,POINT (-95.15178977 34.493809),74558,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74558,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.1,,,31.4,47.6,455,POINT (-95.15178977 34.493809),74558,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74560,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.4,,,12.6,16.4,635,POINT (-95.773371 34.64448868),74560,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74560,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.8,,,35.2,48.6,635,POINT (-95.773371 34.64448868),74560,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74561,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.2,,,12.6,15.9,2175,POINT (-95.42924294 35.12566302),74561,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74561,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.8,,,36.3,47.7,2175,POINT (-95.42924294 35.12566302),74561,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74562,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.1,,,12.1,16.3,937,POINT (-95.28510191 34.29464222),74562,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74562,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.2,,,31.4,47.5,937,POINT (-95.28510191 34.29464222),74562,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74563,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14,,,12.1,16.2,2042,POINT (-95.066759 34.97378045),74563,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74563,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.6,,,31.8,48.2,2042,POINT (-95.066759 34.97378045),74563,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74565,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.3,,,9.7,13.1,707,POINT (-95.82080875 34.81844294),74565,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74565,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.8,,,32,46.2,707,POINT (-95.82080875 34.81844294),74565,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74567,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.1,,,12.8,17.4,242,POINT (-95.39559357 34.42480404),74567,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74567,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.9,,,30.2,46.2,242,POINT (-95.39559357 34.42480404),74567,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74569,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.3,,,13.2,17.5,633,POINT (-95.90876698 34.46550373),74569,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74569,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.5,,,33.4,49.6,633,POINT (-95.90876698 34.46550373),74569,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74570,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.8,,,13.2,16.4,1089,POINT (-96.10641856 34.85269137),74570,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74570,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.5,,,34.8,46.1,1089,POINT (-96.10641856 34.85269137),74570,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74571,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.9,,,15.1,18.9,3765,POINT (-94.98826889 34.71847036),74571,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74571,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.2,,,36.4,48.2,3765,POINT (-94.98826889 34.71847036),74571,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74572,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.3,,,12.4,16.3,712,POINT (-96.42488765 34.64064165),74572,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74572,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.3,,,33.8,49.3,712,POINT (-96.42488765 34.64064165),74572,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74574,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17.8,,,16,19.9,1080,POINT (-95.37058109 34.72931136),74574,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74574,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.5,,,34.8,46.6,1080,POINT (-95.37058109 34.72931136),74574,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74576,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17.1,,,15,19.5,210,POINT (-96.03761058 34.66017877),74576,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74576,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.8,,,33.7,47.8,210,POINT (-96.03761058 34.66017877),74576,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74577,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.6,,,11.6,15.9,271,POINT (-94.80295125 34.67581117),74577,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74577,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,34.8,50.9,271,POINT (-94.80295125 34.67581117),74577,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74578,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.7,,,11.9,15.8,6822,POINT (-95.34058223 34.90554962),74578,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74578,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.7,,,31.4,48,6822,POINT (-95.34058223 34.90554962),74578,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74601,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.9,,,11.1,14.8,20257,POINT (-97.14622349 36.70063946),74601,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74601,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.9,,,33.5,48.9,20257,POINT (-97.14622349 36.70063946),74601,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74604,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.3,,,11.5,15.3,12301,POINT (-96.98172278 36.69828746),74604,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74604,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.7,,,31,45,12301,POINT (-96.98172278 36.69828746),74604,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74630,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13,,,11.1,15.1,702,POINT (-97.42651213 36.5115499),74630,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74630,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.8,,,31.2,47.1,702,POINT (-97.42651213 36.5115499),74630,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74631,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.1,,,11.2,15.3,7709,POINT (-97.3086898 36.79404868),74631,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74631,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.3,,,32,47.5,7709,POINT (-97.3086898 36.79404868),74631,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74632,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14,,,11.9,16.3,578,POINT (-97.33694151 36.93705323),74632,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74632,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.6,,,31.1,46.6,578,POINT (-97.33694151 36.93705323),74632,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74633,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.4,,,12.4,16.7,471,POINT (-96.79226737 36.70322375),74633,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74633,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.7,,,34.6,50.9,471,POINT (-96.79226737 36.70322375),74633,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74636,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.7,,,10.8,14.8,268,POINT (-97.52227233 36.81781937),74636,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74636,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.3,,,31,47.9,268,POINT (-97.52227233 36.81781937),74636,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74637,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.3,,,13.1,17.6,1899,POINT (-96.67471575 36.57167235),74637,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74637,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.2,,,33.5,49.5,1899,POINT (-96.67471575 36.57167235),74637,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74640,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11,,,9.4,12.8,312,POINT (-97.65395486 36.55126033),74640,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74640,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,,,35.8,48.1,312,POINT (-97.65395486 36.55126033),74640,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74641,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.3,,,13.2,17.7,715,POINT (-96.87904595 36.78925112),74641,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74641,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.2,,,32.7,48.3,715,POINT (-96.87904595 36.78925112),74641,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74643,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.3,,,9.6,13.2,615,POINT (-97.55559436 36.67087242),74643,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74643,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.4,,,31.3,48.1,615,POINT (-97.55559436 36.67087242),74643,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74644,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.3,,,9.6,13.2,478,POINT (-96.9931995 36.55761419),74644,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74644,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.3,,,30.3,46.8,478,POINT (-96.9931995 36.55761419),74644,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74646,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.9,,,13.8,18.4,233,POINT (-97.44104859 36.82623287),74646,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74646,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.1,,,34.4,48.1,233,POINT (-97.44104859 36.82623287),74646,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74647,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.5,,,11.6,15.6,3765,POINT (-96.98529556 36.91233392),74647,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74647,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.9,,,32.4,48.1,3765,POINT (-96.98529556 36.91233392),74647,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74650,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.8,,,11.4,14.3,693,POINT (-96.66378306 36.46217865),74650,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74650,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40,,,33.6,46.5,693,POINT (-96.66378306 36.46217865),74650,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74651,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.1,,,10.5,14,743,POINT (-97.17475475 36.46925721),74651,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74651,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.8,,,31,47.1,743,POINT (-97.17475475 36.46925721),74651,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74652,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.3,,,13.2,17.5,897,POINT (-96.65035026 36.85871061),74652,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74652,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,,,34.2,49.9,897,POINT (-96.65035026 36.85871061),74652,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74653,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.4,,,9.7,13.2,3892,POINT (-97.35169103 36.65115074),74653,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74653,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.2,,,31.1,46,3892,POINT (-97.35169103 36.65115074),74653,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74701,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.4,,,10.9,14.4,22365,POINT (-96.37815091 34.00733983),74701,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74701,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.4,,,35.3,49.3,22365,POINT (-96.37815091 34.00733983),74701,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74720,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.4,,,11.8,15.6,608,POINT (-96.363421 33.82934132),74720,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74720,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.3,,,36.8,51.2,608,POINT (-96.363421 33.82934132),74720,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74722,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.8,,,12.6,16.9,286,POINT (-94.91669792 34.38785442),74722,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74722,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,45.3,,,37.4,52.8,286,POINT (-94.91669792 34.38785442),74722,HLTHOUT,OBESITY,CrdPrv,Obesity
